site_id,site_name,timestamp,site_health_score,ap_total,ap_online,ap_offline,client_count,auth_failures_1h,active_alerts,alert_severity,alert_description,ssid_count,uplink_quality
SITE-BR-01,Branch — Sukhumvit,2026-04-12T22:00:00Z,74,16,15,1,32,1,1,info,Routine maintenance window active,3,good
SITE-BR-02,Branch — Silom,2026-04-12T22:00:00Z,61,16,15,1,48,0,1,warning,AP 02-01 offline — auto-recovery in progress,3,good
SITE-BR-03,Branch — Chatuchak,2026-04-12T22:00:00Z,62,12,10,2,7,20,1,warning,AP 03-02 offline — auto-recovery in progress,3,good
SITE-BR-04,Branch — Ladprao,2026-04-12T22:00:00Z,80,12,12,0,24,1,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-04-12T22:00:00Z,94,12,12,0,36,1,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-04-12T22:00:00Z,95,12,12,0,24,2,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-04-12T22:00:00Z,92,24,24,0,24,1,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-04-12T22:00:00Z,80,24,24,0,72,0,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-04-12T22:00:00Z,89,24,23,1,48,1,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-04-12T22:00:00Z,70,20,19,1,20,3,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-04-12T22:00:00Z,91,8,8,0,24,3,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-04-12T22:00:00Z,65,8,8,0,16,1,1,warning,AP offline — auto-recovery in progress,2,good
SITE-BR-01,Branch — Sukhumvit,2026-04-12T23:00:00Z,71,16,15,1,64,2,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-04-12T23:00:00Z,28,16,13,3,9,19,1,warning,AP 02-03 offline — auto-recovery in progress,3,good
SITE-BR-03,Branch — Chatuchak,2026-04-12T23:00:00Z,60,12,9,3,14,8,1,warning,AP 03-03 offline — auto-recovery in progress,3,good
SITE-BR-04,Branch — Ladprao,2026-04-12T23:00:00Z,82,12,12,0,12,3,1,info,Routine maintenance window active,3,good
SITE-DC-01,Data Centre — Wing A,2026-04-12T23:00:00Z,96,12,12,0,12,2,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-04-12T23:00:00Z,92,12,12,0,24,3,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-04-12T23:00:00Z,91,24,23,1,48,3,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-04-12T23:00:00Z,88,24,24,0,24,3,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-04-12T23:00:00Z,90,24,24,0,96,2,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-04-12T23:00:00Z,69,20,19,1,40,2,1,warning,AP 04-01 offline — auto-recovery in progress,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-04-12T23:00:00Z,85,8,8,0,24,3,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-04-12T23:00:00Z,76,8,8,0,32,3,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-04-13T00:00:00Z,78,16,15,1,32,2,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-04-13T00:00:00Z,33,16,13,3,9,13,1,warning,AP 02-03 offline — auto-recovery in progress,3,good
SITE-BR-03,Branch — Chatuchak,2026-04-13T00:00:00Z,69,12,9,3,7,11,1,warning,AP 03-03 offline — auto-recovery in progress,3,good
SITE-BR-04,Branch — Ladprao,2026-04-13T00:00:00Z,55,12,10,2,21,11,1,critical,Multiple APs offline — power issue suspected,3,poor
SITE-DC-01,Data Centre — Wing A,2026-04-13T00:00:00Z,98,12,12,0,36,3,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-04-13T00:00:00Z,95,12,12,0,12,1,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-04-13T00:00:00Z,86,24,23,1,24,3,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-04-13T00:00:00Z,85,24,24,0,96,1,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-04-13T00:00:00Z,91,24,23,1,48,1,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-04-13T00:00:00Z,81,20,20,0,20,1,1,info,Routine maintenance window active,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-04-13T00:00:00Z,91,8,8,0,16,0,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-04-13T00:00:00Z,66,8,7,1,24,2,1,warning,AP 02-01 offline — auto-recovery in progress,2,good
SITE-BR-01,Branch — Sukhumvit,2026-04-13T01:00:00Z,63,16,16,0,48,0,1,warning,AP offline — auto-recovery in progress,3,good
SITE-BR-02,Branch — Silom,2026-04-13T01:00:00Z,52,16,15,1,16,2,1,warning,AP 02-01 offline — auto-recovery in progress,3,good
SITE-BR-03,Branch — Chatuchak,2026-04-13T01:00:00Z,53,12,10,2,21,15,1,critical,Multiple APs offline — power issue suspected,3,good
SITE-BR-04,Branch — Ladprao,2026-04-13T01:00:00Z,48,12,10,2,7,19,1,critical,Multiple APs offline — power issue suspected,3,good
SITE-DC-01,Data Centre — Wing A,2026-04-13T01:00:00Z,98,12,12,0,48,1,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-04-13T01:00:00Z,92,12,12,0,48,3,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-04-13T01:00:00Z,91,24,23,1,96,3,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-04-13T01:00:00Z,80,24,23,1,96,0,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-04-13T01:00:00Z,91,24,24,0,96,2,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-04-13T01:00:00Z,69,20,20,0,40,0,1,warning,AP offline — auto-recovery in progress,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-04-13T01:00:00Z,89,8,7,1,8,2,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-04-13T01:00:00Z,76,8,8,0,32,3,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-04-13T02:00:00Z,62,16,16,0,64,3,1,warning,AP offline — auto-recovery in progress,3,good
SITE-BR-02,Branch — Silom,2026-04-13T02:00:00Z,67,16,15,1,16,3,1,warning,AP 02-01 offline — auto-recovery in progress,3,good
SITE-BR-03,Branch — Chatuchak,2026-04-13T02:00:00Z,55,12,9,3,14,18,1,warning,AP 03-03 offline — auto-recovery in progress,3,good
SITE-BR-04,Branch — Ladprao,2026-04-13T02:00:00Z,56,12,9,3,14,14,1,warning,AP 04-03 offline — auto-recovery in progress,3,fair
SITE-DC-01,Data Centre — Wing A,2026-04-13T02:00:00Z,96,12,12,0,48,3,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-04-13T02:00:00Z,94,12,11,1,24,0,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-04-13T02:00:00Z,88,24,24,0,24,0,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-04-13T02:00:00Z,86,24,23,1,24,3,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-04-13T02:00:00Z,91,24,24,0,24,1,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-04-13T02:00:00Z,75,20,20,0,40,0,1,info,Routine maintenance window active,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-04-13T02:00:00Z,90,8,8,0,8,1,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-04-13T02:00:00Z,69,8,7,1,8,3,1,warning,AP 02-01 offline — auto-recovery in progress,2,good
SITE-BR-01,Branch — Sukhumvit,2026-04-13T03:00:00Z,74,16,15,1,64,3,1,info,Routine maintenance window active,3,good
SITE-BR-02,Branch — Silom,2026-04-13T03:00:00Z,63,16,15,1,48,0,1,warning,AP 02-01 offline — auto-recovery in progress,3,good
SITE-BR-03,Branch — Chatuchak,2026-04-13T03:00:00Z,77,12,11,1,12,0,1,info,Routine maintenance window active,3,good
SITE-BR-04,Branch — Ladprao,2026-04-13T03:00:00Z,48,12,10,2,7,11,1,warning,AP 04-02 offline — auto-recovery in progress,3,good
SITE-DC-01,Data Centre — Wing A,2026-04-13T03:00:00Z,96,12,12,0,12,2,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-04-13T03:00:00Z,96,12,12,0,36,3,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-04-13T03:00:00Z,84,24,24,0,96,1,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-04-13T03:00:00Z,87,24,24,0,24,2,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-04-13T03:00:00Z,88,24,24,0,72,3,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-04-13T03:00:00Z,80,20,19,1,40,2,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-04-13T03:00:00Z,85,8,8,0,24,3,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-04-13T03:00:00Z,36,8,6,2,14,20,1,critical,Multiple APs offline — power issue suspected,2,good
SITE-BR-01,Branch — Sukhumvit,2026-04-13T04:00:00Z,67,16,15,1,32,1,1,warning,AP 01-01 offline — auto-recovery in progress,3,good
SITE-BR-02,Branch — Silom,2026-04-13T04:00:00Z,68,16,16,0,48,3,1,warning,AP offline — auto-recovery in progress,3,good
SITE-BR-03,Branch — Chatuchak,2026-04-13T04:00:00Z,85,12,11,1,48,0,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-04-13T04:00:00Z,72,12,11,1,12,1,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-04-13T04:00:00Z,97,12,12,0,36,1,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-04-13T04:00:00Z,93,12,11,1,12,1,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-04-13T04:00:00Z,85,24,24,0,24,0,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-04-13T04:00:00Z,81,24,24,0,72,2,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-04-13T04:00:00Z,88,24,23,1,24,3,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-04-13T04:00:00Z,80,20,19,1,60,0,1,info,Routine maintenance window active,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-04-13T04:00:00Z,88,8,7,1,24,3,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-04-13T04:00:00Z,45,8,6,2,9,19,1,critical,Multiple APs offline — power issue suspected,2,fair
SITE-BR-01,Branch — Sukhumvit,2026-04-13T05:00:00Z,73,16,15,1,32,2,1,info,Routine maintenance window active,3,good
SITE-BR-02,Branch — Silom,2026-04-13T05:00:00Z,60,16,16,0,64,0,1,warning,AP offline — auto-recovery in progress,3,good
SITE-BR-03,Branch — Chatuchak,2026-04-13T05:00:00Z,87,12,12,0,12,3,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-04-13T05:00:00Z,77,12,11,1,24,1,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-04-13T05:00:00Z,95,12,11,1,48,1,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-04-13T05:00:00Z,93,12,11,1,36,0,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-04-13T05:00:00Z,87,24,23,1,24,1,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-04-13T05:00:00Z,88,24,23,1,96,3,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-04-13T05:00:00Z,90,24,24,0,96,3,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-04-13T05:00:00Z,77,20,20,0,40,1,1,info,Routine maintenance window active,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-04-13T05:00:00Z,89,8,8,0,16,0,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-04-13T05:00:00Z,45,8,6,2,9,16,1,warning,AP 02-02 offline — auto-recovery in progress,2,poor
SITE-BR-01,Branch — Sukhumvit,2026-04-13T06:00:00Z,62,16,16,0,16,1,1,warning,AP offline — auto-recovery in progress,3,good
SITE-BR-02,Branch — Silom,2026-04-13T06:00:00Z,56,16,15,1,64,2,1,warning,AP 02-01 offline — auto-recovery in progress,3,good
SITE-BR-03,Branch — Chatuchak,2026-04-13T06:00:00Z,82,12,11,1,36,3,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-04-13T06:00:00Z,80,12,11,1,36,1,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-04-13T06:00:00Z,94,12,12,0,24,0,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-04-13T06:00:00Z,94,12,12,0,48,1,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-04-13T06:00:00Z,84,24,24,0,96,2,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-04-13T06:00:00Z,81,24,24,0,96,3,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-04-13T06:00:00Z,91,24,23,1,72,0,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-04-13T06:00:00Z,75,20,20,0,80,2,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-04-13T06:00:00Z,90,8,8,0,8,1,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-04-13T06:00:00Z,41,8,6,2,14,16,1,critical,Multiple APs offline — power issue suspected,2,good
SITE-BR-01,Branch — Sukhumvit,2026-04-13T07:00:00Z,77,16,15,1,32,0,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-04-13T07:00:00Z,59,16,15,1,64,1,1,warning,AP 02-01 offline — auto-recovery in progress,3,good
SITE-BR-03,Branch — Chatuchak,2026-04-13T07:00:00Z,77,12,12,0,48,2,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-04-13T07:00:00Z,79,12,11,1,24,2,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-04-13T07:00:00Z,97,12,11,1,36,1,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-04-13T07:00:00Z,66,12,10,2,21,12,1,warning,AP 02-02 offline — auto-recovery in progress,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-04-13T07:00:00Z,89,24,24,0,72,3,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-04-13T07:00:00Z,87,24,23,1,96,0,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-04-13T07:00:00Z,93,24,24,0,48,0,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-04-13T07:00:00Z,77,20,19,1,20,2,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-04-13T07:00:00Z,87,8,8,0,32,0,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-04-13T07:00:00Z,74,8,7,1,8,0,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-04-13T08:00:00Z,75,16,15,1,224,3,1,info,Routine maintenance window active,3,good
SITE-BR-02,Branch — Silom,2026-04-13T08:00:00Z,52,16,16,0,160,2,1,warning,AP offline — auto-recovery in progress,3,good
SITE-BR-03,Branch — Chatuchak,2026-04-13T08:00:00Z,80,12,12,0,168,2,1,info,Routine maintenance window active,3,good
SITE-BR-04,Branch — Ladprao,2026-04-13T08:00:00Z,84,12,12,0,144,2,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-04-13T08:00:00Z,96,12,12,0,120,3,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-04-13T08:00:00Z,71,12,10,2,57,11,1,critical,Multiple APs offline — power issue suspected,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-04-13T08:00:00Z,88,24,23,1,240,0,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-04-13T08:00:00Z,85,24,23,1,240,1,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-04-13T08:00:00Z,89,24,24,0,288,0,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-04-13T08:00:00Z,81,20,19,1,260,1,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-04-13T08:00:00Z,85,8,7,1,72,0,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-04-13T08:00:00Z,67,8,8,0,64,0,1,warning,AP offline — auto-recovery in progress,2,good
SITE-BR-01,Branch — Sukhumvit,2026-04-13T09:00:00Z,78,16,15,1,192,3,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-04-13T09:00:00Z,40,16,12,4,124,8,1,critical,Multiple APs offline — power issue suspected,3,fair
SITE-BR-03,Branch — Chatuchak,2026-04-13T09:00:00Z,82,12,12,0,96,2,1,info,Routine maintenance window active,3,good
SITE-BR-04,Branch — Ladprao,2026-04-13T09:00:00Z,83,12,12,0,120,3,1,info,Routine maintenance window active,3,good
SITE-DC-01,Data Centre — Wing A,2026-04-13T09:00:00Z,95,12,12,0,108,2,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-04-13T09:00:00Z,95,12,12,0,120,2,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-04-13T09:00:00Z,68,24,18,6,129,11,1,warning,AP 01-06 offline — auto-recovery in progress,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-04-13T09:00:00Z,87,24,24,0,192,0,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-04-13T09:00:00Z,87,24,23,1,192,2,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-04-13T09:00:00Z,76,20,20,0,260,1,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-04-13T09:00:00Z,88,8,7,1,64,0,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-04-13T09:00:00Z,75,8,7,1,80,1,1,info,Routine maintenance window active,2,good
SITE-BR-01,Branch — Sukhumvit,2026-04-13T10:00:00Z,67,16,15,1,192,0,1,warning,AP 01-01 offline — auto-recovery in progress,3,good
SITE-BR-02,Branch — Silom,2026-04-13T10:00:00Z,38,16,13,3,86,9,1,critical,Multiple APs offline — power issue suspected,3,good
SITE-BR-03,Branch — Chatuchak,2026-04-13T10:00:00Z,84,12,11,1,96,2,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-04-13T10:00:00Z,79,12,11,1,156,3,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-04-13T10:00:00Z,98,12,11,1,132,2,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-04-13T10:00:00Z,95,12,12,0,96,3,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-04-13T10:00:00Z,61,24,20,4,129,17,1,critical,Multiple APs offline — power issue suspected,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-04-13T10:00:00Z,81,24,23,1,336,1,1,info,Routine maintenance window active,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-04-13T10:00:00Z,93,24,24,0,336,3,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-04-13T10:00:00Z,47,20,16,4,156,15,1,warning,AP 04-04 offline — auto-recovery in progress,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-04-13T10:00:00Z,90,8,7,1,88,2,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-04-13T10:00:00Z,66,8,8,0,104,3,1,warning,AP offline — auto-recovery in progress,2,good
SITE-BR-01,Branch — Sukhumvit,2026-04-13T11:00:00Z,69,16,15,1,176,2,1,warning,AP 01-01 offline — auto-recovery in progress,3,good
SITE-BR-02,Branch — Silom,2026-04-13T11:00:00Z,42,16,13,3,124,13,1,warning,AP 02-03 offline — auto-recovery in progress,3,good
SITE-BR-03,Branch — Chatuchak,2026-04-13T11:00:00Z,86,12,12,0,96,1,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-04-13T11:00:00Z,77,12,12,0,168,1,1,info,Routine maintenance window active,3,good
SITE-DC-01,Data Centre — Wing A,2026-04-13T11:00:00Z,96,12,12,0,108,0,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-04-13T11:00:00Z,93,12,11,1,96,3,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-04-13T11:00:00Z,77,24,18,6,144,9,1,warning,AP 01-06 offline — auto-recovery in progress,4,fair
SITE-HQ-02,Bangkok HQ — Floor 2,2026-04-13T11:00:00Z,88,24,23,1,312,0,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-04-13T11:00:00Z,90,24,23,1,336,3,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-04-13T11:00:00Z,51,20,18,2,108,19,1,warning,AP 04-02 offline — auto-recovery in progress,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-04-13T11:00:00Z,90,8,8,0,64,3,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-04-13T11:00:00Z,71,8,8,0,64,2,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-04-13T12:00:00Z,51,16,14,2,115,10,1,warning,AP 01-02 offline — auto-recovery in progress,3,good
SITE-BR-02,Branch — Silom,2026-04-13T12:00:00Z,40,16,12,4,134,6,1,critical,Multiple APs offline — power issue suspected,3,good
SITE-BR-03,Branch — Chatuchak,2026-04-13T12:00:00Z,87,12,11,1,96,2,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-04-13T12:00:00Z,75,12,12,0,168,1,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-04-13T12:00:00Z,95,12,11,1,144,3,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-04-13T12:00:00Z,96,12,11,1,144,3,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-04-13T12:00:00Z,73,24,20,4,144,16,1,warning,AP 01-04 offline — auto-recovery in progress,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-04-13T12:00:00Z,90,24,23,1,336,0,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-04-13T12:00:00Z,92,24,24,0,312,2,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-04-13T12:00:00Z,48,20,18,2,96,19,1,critical,Multiple APs offline — power issue suspected,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-04-13T12:00:00Z,87,8,7,1,88,1,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-04-13T12:00:00Z,46,8,6,2,43,10,1,critical,Multiple APs offline — power issue suspected,2,good
SITE-BR-01,Branch — Sukhumvit,2026-04-13T13:00:00Z,55,16,13,3,115,7,1,warning,AP 01-03 offline — auto-recovery in progress,3,good
SITE-BR-02,Branch — Silom,2026-04-13T13:00:00Z,25,16,14,2,124,16,1,critical,Multiple APs offline — power issue suspected,3,good
SITE-BR-03,Branch — Chatuchak,2026-04-13T13:00:00Z,84,12,12,0,144,1,1,info,Routine maintenance window active,3,good
SITE-BR-04,Branch — Ladprao,2026-04-13T13:00:00Z,76,12,12,0,96,3,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-04-13T13:00:00Z,95,12,12,0,156,2,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-04-13T13:00:00Z,93,12,11,1,120,3,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-04-13T13:00:00Z,58,24,20,4,201,7,1,critical,Multiple APs offline — power issue suspected,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-04-13T13:00:00Z,89,24,23,1,240,0,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-04-13T13:00:00Z,91,24,23,1,288,1,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-04-13T13:00:00Z,59,20,18,2,144,18,1,warning,AP 04-02 offline — auto-recovery in progress,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-04-13T13:00:00Z,91,8,7,1,80,0,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-04-13T13:00:00Z,46,8,6,2,48,22,1,critical,Multiple APs offline — power issue suspected,2,fair
SITE-BR-01,Branch — Sukhumvit,2026-04-13T14:00:00Z,64,16,15,1,192,0,1,warning,AP 01-01 offline — auto-recovery in progress,3,good
SITE-BR-02,Branch — Silom,2026-04-13T14:00:00Z,41,16,12,4,124,11,1,warning,AP 02-04 offline — auto-recovery in progress,3,good
SITE-BR-03,Branch — Chatuchak,2026-04-13T14:00:00Z,87,12,12,0,96,1,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-04-13T14:00:00Z,79,12,11,1,168,3,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-04-13T14:00:00Z,96,12,12,0,168,3,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-04-13T14:00:00Z,96,12,12,0,96,1,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-04-13T14:00:00Z,72,24,22,2,144,14,1,warning,AP 01-02 offline — auto-recovery in progress,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-04-13T14:00:00Z,83,24,24,0,312,3,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-04-13T14:00:00Z,88,24,24,0,336,0,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-04-13T14:00:00Z,41,20,17,3,108,15,1,warning,AP 04-03 offline — auto-recovery in progress,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-04-13T14:00:00Z,91,8,7,1,80,0,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-04-13T14:00:00Z,71,8,8,0,64,0,1,info,Routine maintenance window active,2,good
SITE-BR-01,Branch — Sukhumvit,2026-04-13T15:00:00Z,62,16,15,1,176,3,1,warning,AP 01-01 offline — auto-recovery in progress,3,good
SITE-BR-02,Branch — Silom,2026-04-13T15:00:00Z,59,16,15,1,176,2,1,warning,AP 02-01 offline — auto-recovery in progress,3,good
SITE-BR-03,Branch — Chatuchak,2026-04-13T15:00:00Z,79,12,11,1,144,1,1,info,Routine maintenance window active,3,good
SITE-BR-04,Branch — Ladprao,2026-04-13T15:00:00Z,83,12,11,1,120,1,1,info,Routine maintenance window active,3,good
SITE-DC-01,Data Centre — Wing A,2026-04-13T15:00:00Z,94,12,12,0,156,2,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-04-13T15:00:00Z,94,12,11,1,132,0,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-04-13T15:00:00Z,90,24,24,0,192,0,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-04-13T15:00:00Z,85,24,23,1,192,2,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-04-13T15:00:00Z,90,24,23,1,288,3,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-04-13T15:00:00Z,80,20,19,1,200,3,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-04-13T15:00:00Z,83,8,8,0,104,0,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-04-13T15:00:00Z,66,8,8,0,64,1,1,warning,AP offline — auto-recovery in progress,2,good
SITE-BR-01,Branch — Sukhumvit,2026-04-13T16:00:00Z,72,16,15,1,160,2,0,none,,3,good
