active_alerts,alert_description,alert_severity,ap_offline,ap_online,ap_total,auth_failures_1h,client_count,site_health_score,site_id,site_name,ssid_count,timestamp,uplink_quality
1,Network degradation — upstream ISP issue,warning,1,11,12,21,39,79,SITE-DC-01,Data Centre — Wing A,2,2026-05-16T10:00:00Z,fair
1,Network degradation — upstream ISP issue,warning,1,11,12,23,42,78,SITE-DC-02,Data Centre — Wing B,2,2026-05-16T10:00:00Z,fair
1,Network degradation — upstream ISP issue,warning,2,22,24,31,84,76,SITE-HQ-01,Bangkok HQ — Floor 1,4,2026-05-16T10:00:00Z,fair
1,Network degradation — upstream ISP issue,warning,4,20,24,29,85,75,SITE-HQ-02,Bangkok HQ — Floor 2,4,2026-05-16T10:00:00Z,fair
1,Network degradation — upstream ISP issue,warning,4,20,24,24,85,74,SITE-HQ-03,Bangkok HQ — Floor 3,4,2026-05-16T10:00:00Z,fair
1,Network degradation — upstream ISP issue,warning,2,18,20,40,67,67,SITE-HQ-04,Bangkok HQ — Floor 4,4,2026-05-16T10:00:00Z,fair
1,Network degradation — upstream ISP issue,warning,1,7,8,21,25,69,SITE-WH-01,Warehouse — Lat Krabang,2,2026-05-16T10:00:00Z,fair
1,Network degradation — upstream ISP issue,warning,1,7,8,16,31,61,SITE-WH-02,Warehouse — Bang Na,2,2026-05-16T10:00:00Z,fair
0,,none,0,16,16,2,159,90,SITE-BR-01,Branch — Sukhumvit,3,2026-05-16T11:00:00Z,good
0,,none,0,16,16,3,162,87,SITE-BR-02,Branch — Silom,3,2026-05-16T11:00:00Z,good
0,,none,0,12,12,3,123,93,SITE-BR-03,Branch — Chatuchak,3,2026-05-16T11:00:00Z,good
0,,none,1,11,12,2,117,89,SITE-BR-04,Branch — Ladprao,3,2026-05-16T11:00:00Z,good
0,,none,1,11,12,0,120,99,SITE-DC-01,Data Centre — Wing A,2,2026-05-16T11:00:00Z,good
0,,none,0,12,12,1,117,98,SITE-DC-02,Data Centre — Wing B,2,2026-05-16T11:00:00Z,good
0,,none,0,24,24,1,241,95,SITE-HQ-01,Bangkok HQ — Floor 1,4,2026-05-16T11:00:00Z,good
0,,none,0,24,24,1,237,94,SITE-HQ-02,Bangkok HQ — Floor 2,4,2026-05-16T11:00:00Z,good
0,,none,0,24,24,2,239,97,SITE-HQ-03,Bangkok HQ — Floor 3,4,2026-05-16T11:00:00Z,good
0,,none,0,20,20,1,199,91,SITE-HQ-04,Bangkok HQ — Floor 4,4,2026-05-16T11:00:00Z,good
0,,none,0,8,8,0,79,94,SITE-WH-01,Warehouse — Lat Krabang,2,2026-05-16T11:00:00Z,good
0,,none,0,8,8,2,82,83,SITE-WH-02,Warehouse — Bang Na,2,2026-05-16T11:00:00Z,good
0,,none,0,16,16,1,157,88,SITE-BR-01,Branch — Sukhumvit,3,2026-05-16T12:00:00Z,good
0,,none,0,16,16,3,161,89,SITE-BR-02,Branch — Silom,3,2026-05-16T12:00:00Z,good
0,,none,0,12,12,2,117,92,SITE-BR-03,Branch — Chatuchak,3,2026-05-16T12:00:00Z,good
0,,none,0,12,12,3,119,88,SITE-BR-04,Branch — Ladprao,3,2026-05-16T12:00:00Z,good
0,,none,0,12,12,0,117,98,SITE-DC-01,Data Centre — Wing A,2,2026-05-16T12:00:00Z,good
0,,none,0,12,12,2,120,98,SITE-DC-02,Data Centre — Wing B,2,2026-05-16T12:00:00Z,good
0,,none,0,24,24,2,239,95,SITE-HQ-01,Bangkok HQ — Floor 1,4,2026-05-16T12:00:00Z,good
0,,none,0,24,24,2,239,97,SITE-HQ-02,Bangkok HQ — Floor 2,4,2026-05-16T12:00:00Z,good
0,,none,0,24,24,1,241,96,SITE-HQ-03,Bangkok HQ — Floor 3,4,2026-05-16T12:00:00Z,good
0,,none,0,20,20,0,201,91,SITE-HQ-04,Bangkok HQ — Floor 4,4,2026-05-16T12:00:00Z,good
0,,none,0,8,8,0,82,91,SITE-WH-01,Warehouse — Lat Krabang,2,2026-05-16T12:00:00Z,good
0,,none,0,8,8,2,79,83,SITE-WH-02,Warehouse — Bang Na,2,2026-05-16T12:00:00Z,good
0,,none,0,16,16,1,163,91,SITE-BR-01,Branch — Sukhumvit,3,2026-05-16T13:00:00Z,good
0,,none,0,16,16,3,163,86,SITE-BR-02,Branch — Silom,3,2026-05-16T13:00:00Z,good
0,,none,0,12,12,1,123,93,SITE-BR-03,Branch — Chatuchak,3,2026-05-16T13:00:00Z,good
0,,none,0,12,12,2,123,89,SITE-BR-04,Branch — Ladprao,3,2026-05-16T13:00:00Z,good
0,,none,0,12,12,1,122,98,SITE-DC-01,Data Centre — Wing A,2,2026-05-16T13:00:00Z,good
0,,none,0,12,12,1,119,99,SITE-DC-02,Data Centre — Wing B,2,2026-05-16T13:00:00Z,good
0,,none,0,24,24,2,238,98,SITE-HQ-01,Bangkok HQ — Floor 1,4,2026-05-16T13:00:00Z,good
0,,none,0,24,24,2,238,95,SITE-HQ-02,Bangkok HQ — Floor 2,4,2026-05-16T13:00:00Z,good
0,,none,0,24,24,3,239,95,SITE-HQ-03,Bangkok HQ — Floor 3,4,2026-05-16T13:00:00Z,good
0,,none,0,20,20,1,197,89,SITE-HQ-04,Bangkok HQ — Floor 4,4,2026-05-16T13:00:00Z,good
0,,none,1,7,8,2,78,94,SITE-WH-01,Warehouse — Lat Krabang,2,2026-05-16T13:00:00Z,good
0,,none,0,8,8,0,78,86,SITE-WH-02,Warehouse — Bang Na,2,2026-05-16T13:00:00Z,good
0,,none,0,16,16,1,160,90,SITE-BR-01,Branch — Sukhumvit,3,2026-05-16T14:00:00Z,good
0,,none,0,16,16,2,160,88,SITE-BR-02,Branch — Silom,3,2026-05-16T14:00:00Z,good
0,,none,0,12,12,2,122,91,SITE-BR-03,Branch — Chatuchak,3,2026-05-16T14:00:00Z,good
0,,none,0,12,12,1,122,88,SITE-BR-04,Branch — Ladprao,3,2026-05-16T14:00:00Z,good
0,,none,1,11,12,2,123,98,SITE-DC-01,Data Centre — Wing A,2,2026-05-16T14:00:00Z,good
0,,none,0,12,12,3,118,99,SITE-DC-02,Data Centre — Wing B,2,2026-05-16T14:00:00Z,good
0,,none,0,24,24,1,237,99,SITE-HQ-01,Bangkok HQ — Floor 1,4,2026-05-16T14:00:00Z,good
0,,none,0,24,24,3,239,93,SITE-HQ-02,Bangkok HQ — Floor 2,4,2026-05-16T14:00:00Z,good
0,,none,0,24,24,0,238,94,SITE-HQ-03,Bangkok HQ — Floor 3,4,2026-05-16T14:00:00Z,good
0,,none,0,20,20,0,197,90,SITE-HQ-04,Bangkok HQ — Floor 4,4,2026-05-16T14:00:00Z,good
0,,none,0,8,8,2,81,91,SITE-WH-01,Warehouse — Lat Krabang,2,2026-05-16T14:00:00Z,good
0,,none,0,8,8,2,77,84,SITE-WH-02,Warehouse — Bang Na,2,2026-05-16T14:00:00Z,good
0,,none,0,16,16,2,161,91,SITE-BR-01,Branch — Sukhumvit,3,2026-05-16T15:00:00Z,good
0,,none,0,16,16,3,161,89,SITE-BR-02,Branch — Silom,3,2026-05-16T15:00:00Z,good
0,,none,0,12,12,3,123,95,SITE-BR-03,Branch — Chatuchak,3,2026-05-16T15:00:00Z,good
0,,none,0,12,12,0,121,87,SITE-BR-04,Branch — Ladprao,3,2026-05-16T15:00:00Z,good
0,,none,0,12,12,0,118,98,SITE-DC-01,Data Centre — Wing A,2,2026-05-16T15:00:00Z,good
0,,none,0,12,12,3,121,99,SITE-DC-02,Data Centre — Wing B,2,2026-05-16T15:00:00Z,good
0,,none,0,24,24,0,238,99,SITE-HQ-01,Bangkok HQ — Floor 1,4,2026-05-16T15:00:00Z,good
0,,none,0,24,24,0,243,93,SITE-HQ-02,Bangkok HQ — Floor 2,4,2026-05-16T15:00:00Z,good
0,,none,0,24,24,3,238,95,SITE-HQ-03,Bangkok HQ — Floor 3,4,2026-05-16T15:00:00Z,good
0,,none,0,20,20,2,203,89,SITE-HQ-04,Bangkok HQ — Floor 4,4,2026-05-16T15:00:00Z,good
0,,none,0,8,8,0,82,91,SITE-WH-01,Warehouse — Lat Krabang,2,2026-05-16T15:00:00Z,good
0,,none,0,8,8,1,83,84,SITE-WH-02,Warehouse — Bang Na,2,2026-05-16T15:00:00Z,good
0,,none,0,16,16,2,158,89,SITE-BR-01,Branch — Sukhumvit,3,2026-05-16T16:00:00Z,good
0,,none,0,16,16,0,161,87,SITE-BR-02,Branch — Silom,3,2026-05-16T16:00:00Z,good
0,,none,0,12,12,3,118,94,SITE-BR-03,Branch — Chatuchak,3,2026-05-16T16:00:00Z,good
0,,none,0,12,12,1,120,88,SITE-BR-04,Branch — Ladprao,3,2026-05-16T16:00:00Z,good
0,,none,0,12,12,2,120,99,SITE-DC-01,Data Centre — Wing A,2,2026-05-16T16:00:00Z,good
0,,none,0,12,12,2,118,99,SITE-DC-02,Data Centre — Wing B,2,2026-05-16T16:00:00Z,good
0,,none,0,24,24,2,243,99,SITE-HQ-01,Bangkok HQ — Floor 1,4,2026-05-16T16:00:00Z,good
0,,none,0,24,24,2,238,93,SITE-HQ-02,Bangkok HQ — Floor 2,4,2026-05-16T16:00:00Z,good
0,,none,0,24,24,1,241,98,SITE-HQ-03,Bangkok HQ — Floor 3,4,2026-05-16T16:00:00Z,good
0,,none,0,20,20,1,199,93,SITE-HQ-04,Bangkok HQ — Floor 4,4,2026-05-16T16:00:00Z,good
0,,none,0,8,8,0,79,91,SITE-WH-01,Warehouse — Lat Krabang,2,2026-05-16T16:00:00Z,good
0,,none,0,8,8,2,77,87,SITE-WH-02,Warehouse — Bang Na,2,2026-05-16T16:00:00Z,good
0,,none,0,16,16,2,160,87,SITE-BR-01,Branch — Sukhumvit,3,2026-05-16T17:00:00Z,good
0,,none,0,16,16,0,157,86,SITE-BR-02,Branch — Silom,3,2026-05-16T17:00:00Z,good
0,,none,0,12,12,1,122,91,SITE-BR-03,Branch — Chatuchak,3,2026-05-16T17:00:00Z,good
0,,none,0,12,12,1,118,88,SITE-BR-04,Branch — Ladprao,3,2026-05-16T17:00:00Z,good
0,,none,0,12,12,3,117,99,SITE-DC-01,Data Centre — Wing A,2,2026-05-16T17:00:00Z,good
0,,none,0,12,12,3,120,99,SITE-DC-02,Data Centre — Wing B,2,2026-05-16T17:00:00Z,good
0,,none,0,24,24,1,240,95,SITE-HQ-01,Bangkok HQ — Floor 1,4,2026-05-16T17:00:00Z,good
0,,none,0,24,24,0,241,97,SITE-HQ-02,Bangkok HQ — Floor 2,4,2026-05-16T17:00:00Z,good
0,,none,0,24,24,1,241,95,SITE-HQ-03,Bangkok HQ — Floor 3,4,2026-05-16T17:00:00Z,good
0,,none,0,20,20,0,198,93,SITE-HQ-04,Bangkok HQ — Floor 4,4,2026-05-16T17:00:00Z,good
0,,none,0,8,8,2,77,94,SITE-WH-01,Warehouse — Lat Krabang,2,2026-05-16T17:00:00Z,good
0,,none,0,8,8,3,82,84,SITE-WH-02,Warehouse — Bang Na,2,2026-05-16T17:00:00Z,good
0,,none,0,16,16,2,161,87,SITE-BR-01,Branch — Sukhumvit,3,2026-05-16T18:00:00Z,good
0,,none,0,16,16,2,161,88,SITE-BR-02,Branch — Silom,3,2026-05-16T18:00:00Z,good
0,,none,0,12,12,2,121,95,SITE-BR-03,Branch — Chatuchak,3,2026-05-16T18:00:00Z,good
0,,none,0,12,12,1,122,87,SITE-BR-04,Branch — Ladprao,3,2026-05-16T18:00:00Z,good
0,,none,0,12,12,2,123,98,SITE-DC-01,Data Centre — Wing A,2,2026-05-16T18:00:00Z,good
0,,none,0,12,12,0,123,99,SITE-DC-02,Data Centre — Wing B,2,2026-05-16T18:00:00Z,good
0,,none,0,24,24,0,242,97,SITE-HQ-01,Bangkok HQ — Floor 1,4,2026-05-16T18:00:00Z,good
0,,none,0,24,24,0,237,94,SITE-HQ-02,Bangkok HQ — Floor 2,4,2026-05-16T18:00:00Z,good
0,,none,0,24,24,1,240,97,SITE-HQ-03,Bangkok HQ — Floor 3,4,2026-05-16T18:00:00Z,good
0,,none,0,20,20,0,199,90,SITE-HQ-04,Bangkok HQ — Floor 4,4,2026-05-16T18:00:00Z,good
0,,none,0,8,8,2,80,91,SITE-WH-01,Warehouse — Lat Krabang,2,2026-05-16T18:00:00Z,good
0,,none,0,8,8,0,79,85,SITE-WH-02,Warehouse — Bang Na,2,2026-05-16T18:00:00Z,good
0,,none,0,16,16,3,159,88,SITE-BR-01,Branch — Sukhumvit,3,2026-05-16T19:00:00Z,good
0,,none,0,16,16,3,161,87,SITE-BR-02,Branch — Silom,3,2026-05-16T19:00:00Z,good
0,,none,0,12,12,3,120,91,SITE-BR-03,Branch — Chatuchak,3,2026-05-16T19:00:00Z,good
0,,none,1,11,12,2,119,87,SITE-BR-04,Branch — Ladprao,3,2026-05-16T19:00:00Z,good
0,,none,1,11,12,0,118,99,SITE-DC-01,Data Centre — Wing A,2,2026-05-16T19:00:00Z,good
0,,none,0,12,12,1,120,98,SITE-DC-02,Data Centre — Wing B,2,2026-05-16T19:00:00Z,good
0,,none,0,24,24,3,238,99,SITE-HQ-01,Bangkok HQ — Floor 1,4,2026-05-16T19:00:00Z,good
0,,none,0,24,24,3,237,97,SITE-HQ-02,Bangkok HQ — Floor 2,4,2026-05-16T19:00:00Z,good
0,,none,0,24,24,1,242,97,SITE-HQ-03,Bangkok HQ — Floor 3,4,2026-05-16T19:00:00Z,good
0,,none,0,20,20,3,203,89,SITE-HQ-04,Bangkok HQ — Floor 4,4,2026-05-16T19:00:00Z,good
0,,none,0,8,8,1,77,91,SITE-WH-01,Warehouse — Lat Krabang,2,2026-05-16T19:00:00Z,good
0,,none,0,8,8,3,79,86,SITE-WH-02,Warehouse — Bang Na,2,2026-05-16T19:00:00Z,good
0,,none,0,16,16,0,99,87,SITE-BR-01,Branch — Sukhumvit,3,2026-05-16T20:00:00Z,good
0,,none,0,16,16,1,94,88,SITE-BR-02,Branch — Silom,3,2026-05-16T20:00:00Z,good
0,,none,0,12,12,0,72,94,SITE-BR-03,Branch — Chatuchak,3,2026-05-16T20:00:00Z,good
0,,none,0,12,12,1,73,89,SITE-BR-04,Branch — Ladprao,3,2026-05-16T20:00:00Z,good
0,,none,0,12,12,2,70,99,SITE-DC-01,Data Centre — Wing A,2,2026-05-16T20:00:00Z,good
0,,none,0,12,12,3,73,99,SITE-DC-02,Data Centre — Wing B,2,2026-05-16T20:00:00Z,good
0,,none,0,24,24,0,141,96,SITE-HQ-01,Bangkok HQ — Floor 1,4,2026-05-16T20:00:00Z,good
0,,none,0,24,24,2,145,97,SITE-HQ-02,Bangkok HQ — Floor 2,4,2026-05-16T20:00:00Z,good
0,,none,0,24,24,0,144,98,SITE-HQ-03,Bangkok HQ — Floor 3,4,2026-05-16T20:00:00Z,good
0,,none,0,20,20,2,118,89,SITE-HQ-04,Bangkok HQ — Floor 4,4,2026-05-16T20:00:00Z,good
0,,none,0,8,8,3,46,90,SITE-WH-01,Warehouse — Lat Krabang,2,2026-05-16T20:00:00Z,good
0,,none,0,8,8,1,47,84,SITE-WH-02,Warehouse — Bang Na,2,2026-05-16T20:00:00Z,good
0,,none,0,16,16,3,95,90,SITE-BR-01,Branch — Sukhumvit,3,2026-05-16T21:00:00Z,good
0,,none,0,16,16,2,99,88,SITE-BR-02,Branch — Silom,3,2026-05-16T21:00:00Z,good
0,,none,0,12,12,2,69,92,SITE-BR-03,Branch — Chatuchak,3,2026-05-16T21:00:00Z,good
0,,none,0,12,12,1,73,90,SITE-BR-04,Branch — Ladprao,3,2026-05-16T21:00:00Z,good
0,,none,0,12,12,1,75,99,SITE-DC-01,Data Centre — Wing A,2,2026-05-16T21:00:00Z,good
0,,none,1,11,12,1,75,99,SITE-DC-02,Data Centre — Wing B,2,2026-05-16T21:00:00Z,good
0,,none,1,23,24,2,143,96,SITE-HQ-01,Bangkok HQ — Floor 1,4,2026-05-16T21:00:00Z,good
0,,none,0,24,24,3,144,96,SITE-HQ-02,Bangkok HQ — Floor 2,4,2026-05-16T21:00:00Z,good
0,,none,0,24,24,0,143,98,SITE-HQ-03,Bangkok HQ — Floor 3,4,2026-05-16T21:00:00Z,good
0,,none,0,20,20,0,122,93,SITE-HQ-04,Bangkok HQ — Floor 4,4,2026-05-16T21:00:00Z,good
0,,none,0,8,8,2,49,90,SITE-WH-01,Warehouse — Lat Krabang,2,2026-05-16T21:00:00Z,good
0,,none,1,7,8,2,50,86,SITE-WH-02,Warehouse — Bang Na,2,2026-05-16T21:00:00Z,good
0,,none,0,16,16,3,11,90,SITE-BR-01,Branch — Sukhumvit,3,2026-05-16T22:00:00Z,good
0,,none,0,16,16,2,10,86,SITE-BR-02,Branch — Silom,3,2026-05-16T22:00:00Z,good
0,,none,0,12,12,0,3,94,SITE-BR-03,Branch — Chatuchak,3,2026-05-16T22:00:00Z,good
0,,none,0,12,12,1,3,87,SITE-BR-04,Branch — Ladprao,3,2026-05-16T22:00:00Z,good
0,,none,0,12,12,2,4,99,SITE-DC-01,Data Centre — Wing A,2,2026-05-16T22:00:00Z,good
0,,none,0,12,12,2,7,97,SITE-DC-02,Data Centre — Wing B,2,2026-05-16T22:00:00Z,good
0,,none,0,24,24,1,9,97,SITE-HQ-01,Bangkok HQ — Floor 1,4,2026-05-16T22:00:00Z,good
0,,none,0,24,24,0,13,93,SITE-HQ-02,Bangkok HQ — Floor 2,4,2026-05-16T22:00:00Z,good
0,,none,0,24,24,0,13,98,SITE-HQ-03,Bangkok HQ — Floor 3,4,2026-05-16T22:00:00Z,good
0,,none,0,20,20,3,13,91,SITE-HQ-04,Bangkok HQ — Floor 4,4,2026-05-16T22:00:00Z,good
0,,none,0,8,8,1,5,92,SITE-WH-01,Warehouse — Lat Krabang,2,2026-05-16T22:00:00Z,good
0,,none,0,8,8,3,7,87,SITE-WH-02,Warehouse — Bang Na,2,2026-05-16T22:00:00Z,good
0,,none,0,16,16,1,6,91,SITE-BR-01,Branch — Sukhumvit,3,2026-05-16T23:00:00Z,good
0,,none,0,16,16,0,6,88,SITE-BR-02,Branch — Silom,3,2026-05-16T23:00:00Z,good
0,,none,0,12,12,0,9,95,SITE-BR-03,Branch — Chatuchak,3,2026-05-16T23:00:00Z,good
0,,none,1,11,12,3,6,88,SITE-BR-04,Branch — Ladprao,3,2026-05-16T23:00:00Z,good
0,,none,0,12,12,0,4,99,SITE-DC-01,Data Centre — Wing A,2,2026-05-16T23:00:00Z,good
0,,none,0,12,12,2,7,97,SITE-DC-02,Data Centre — Wing B,2,2026-05-16T23:00:00Z,good
0,,none,0,24,24,2,12,98,SITE-HQ-01,Bangkok HQ — Floor 1,4,2026-05-16T23:00:00Z,good
0,,none,0,24,24,0,12,95,SITE-HQ-02,Bangkok HQ — Floor 2,4,2026-05-16T23:00:00Z,good
0,,none,0,24,24,2,9,94,SITE-HQ-03,Bangkok HQ — Floor 3,4,2026-05-16T23:00:00Z,good
0,,none,0,20,20,2,8,92,SITE-HQ-04,Bangkok HQ — Floor 4,4,2026-05-16T23:00:00Z,good
0,,none,0,8,8,1,2,92,SITE-WH-01,Warehouse — Lat Krabang,2,2026-05-16T23:00:00Z,good
0,,none,0,8,8,2,7,86,SITE-WH-02,Warehouse — Bang Na,2,2026-05-16T23:00:00Z,good
0,,none,0,16,16,2,8,89,SITE-BR-01,Branch — Sukhumvit,3,2026-05-17T00:00:00Z,good
0,,none,0,16,16,2,11,88,SITE-BR-02,Branch — Silom,3,2026-05-17T00:00:00Z,good
0,,none,0,12,12,1,9,93,SITE-BR-03,Branch — Chatuchak,3,2026-05-17T00:00:00Z,good
0,,none,0,12,12,1,7,89,SITE-BR-04,Branch — Ladprao,3,2026-05-17T00:00:00Z,good
0,,none,0,12,12,2,4,99,SITE-DC-01,Data Centre — Wing A,2,2026-05-17T00:00:00Z,good
0,,none,0,12,12,1,6,99,SITE-DC-02,Data Centre — Wing B,2,2026-05-17T00:00:00Z,good
0,,none,0,24,24,2,9,96,SITE-HQ-01,Bangkok HQ — Floor 1,4,2026-05-17T00:00:00Z,good
0,,none,1,23,24,0,9,93,SITE-HQ-02,Bangkok HQ — Floor 2,4,2026-05-17T00:00:00Z,good
0,,none,0,24,24,3,9,98,SITE-HQ-03,Bangkok HQ — Floor 3,4,2026-05-17T00:00:00Z,good
0,,none,0,20,20,0,11,90,SITE-HQ-04,Bangkok HQ — Floor 4,4,2026-05-17T00:00:00Z,good
0,,none,0,8,8,3,6,92,SITE-WH-01,Warehouse — Lat Krabang,2,2026-05-17T00:00:00Z,good
0,,none,0,8,8,2,3,85,SITE-WH-02,Warehouse — Bang Na,2,2026-05-17T00:00:00Z,good
0,,none,0,16,16,3,7,87,SITE-BR-01,Branch — Sukhumvit,3,2026-05-17T01:00:00Z,good
0,,none,0,16,16,1,7,89,SITE-BR-02,Branch — Silom,3,2026-05-17T01:00:00Z,good
0,,none,0,12,12,3,5,93,SITE-BR-03,Branch — Chatuchak,3,2026-05-17T01:00:00Z,good
0,,none,0,12,12,1,6,86,SITE-BR-04,Branch — Ladprao,3,2026-05-17T01:00:00Z,good
0,,none,0,12,12,0,4,99,SITE-DC-01,Data Centre — Wing A,2,2026-05-17T01:00:00Z,good
0,,none,0,12,12,1,7,97,SITE-DC-02,Data Centre — Wing B,2,2026-05-17T01:00:00Z,good
0,,none,0,24,24,1,11,97,SITE-HQ-01,Bangkok HQ — Floor 1,4,2026-05-17T01:00:00Z,good
0,,none,0,24,24,2,9,95,SITE-HQ-02,Bangkok HQ — Floor 2,4,2026-05-17T01:00:00Z,good
0,,none,0,24,24,3,10,97,SITE-HQ-03,Bangkok HQ — Floor 3,4,2026-05-17T01:00:00Z,good
0,,none,0,20,20,0,10,89,SITE-HQ-04,Bangkok HQ — Floor 4,4,2026-05-17T01:00:00Z,good
0,,none,0,8,8,0,6,91,SITE-WH-01,Warehouse — Lat Krabang,2,2026-05-17T01:00:00Z,good
0,,none,0,8,8,1,7,84,SITE-WH-02,Warehouse — Bang Na,2,2026-05-17T01:00:00Z,good
0,,none,1,15,16,0,11,91,SITE-BR-01,Branch — Sukhumvit,3,2026-05-17T02:00:00Z,good
0,,none,0,16,16,3,11,87,SITE-BR-02,Branch — Silom,3,2026-05-17T02:00:00Z,good
0,,none,0,12,12,1,6,94,SITE-BR-03,Branch — Chatuchak,3,2026-05-17T02:00:00Z,good
0,,none,0,12,12,3,5,89,SITE-BR-04,Branch — Ladprao,3,2026-05-17T02:00:00Z,good
0,,none,0,12,12,0,5,99,SITE-DC-01,Data Centre — Wing A,2,2026-05-17T02:00:00Z,good
0,,none,0,12,12,2,3,99,SITE-DC-02,Data Centre — Wing B,2,2026-05-17T02:00:00Z,good
0,,none,0,24,24,0,10,97,SITE-HQ-01,Bangkok HQ — Floor 1,4,2026-05-17T02:00:00Z,good
0,,none,0,24,24,0,9,95,SITE-HQ-02,Bangkok HQ — Floor 2,4,2026-05-17T02:00:00Z,good
0,,none,0,24,24,2,14,95,SITE-HQ-03,Bangkok HQ — Floor 3,4,2026-05-17T02:00:00Z,good
0,,none,0,20,20,1,12,92,SITE-HQ-04,Bangkok HQ — Floor 4,4,2026-05-17T02:00:00Z,good
0,,none,0,8,8,1,4,94,SITE-WH-01,Warehouse — Lat Krabang,2,2026-05-17T02:00:00Z,good
0,,none,0,8,8,0,1,87,SITE-WH-02,Warehouse — Bang Na,2,2026-05-17T02:00:00Z,good
0,,none,0,16,16,0,8,91,SITE-BR-01,Branch — Sukhumvit,3,2026-05-17T03:00:00Z,good
0,,none,0,16,16,1,11,88,SITE-BR-02,Branch — Silom,3,2026-05-17T03:00:00Z,good
0,,none,0,12,12,2,3,91,SITE-BR-03,Branch — Chatuchak,3,2026-05-17T03:00:00Z,good
0,,none,0,12,12,3,3,86,SITE-BR-04,Branch — Ladprao,3,2026-05-17T03:00:00Z,good
0,,none,0,12,12,2,9,98,SITE-DC-01,Data Centre — Wing A,2,2026-05-17T03:00:00Z,good
0,,none,0,12,12,0,6,99,SITE-DC-02,Data Centre — Wing B,2,2026-05-17T03:00:00Z,good
0,,none,0,24,24,3,10,99,SITE-HQ-01,Bangkok HQ — Floor 1,4,2026-05-17T03:00:00Z,good
0,,none,0,24,24,3,12,95,SITE-HQ-02,Bangkok HQ — Floor 2,4,2026-05-17T03:00:00Z,good
0,,none,1,23,24,0,11,94,SITE-HQ-03,Bangkok HQ — Floor 3,4,2026-05-17T03:00:00Z,good
0,,none,0,20,20,0,11,89,SITE-HQ-04,Bangkok HQ — Floor 4,4,2026-05-17T03:00:00Z,good
0,,none,1,7,8,0,5,91,SITE-WH-01,Warehouse — Lat Krabang,2,2026-05-17T03:00:00Z,good
0,,none,0,8,8,2,2,85,SITE-WH-02,Warehouse — Bang Na,2,2026-05-17T03:00:00Z,good
0,,none,0,16,16,0,10,89,SITE-BR-01,Branch — Sukhumvit,3,2026-05-17T04:00:00Z,good
0,,none,0,16,16,2,10,88,SITE-BR-02,Branch — Silom,3,2026-05-17T04:00:00Z,good
0,,none,1,11,12,1,5,93,SITE-BR-03,Branch — Chatuchak,3,2026-05-17T04:00:00Z,good
0,,none,0,12,12,0,9,90,SITE-BR-04,Branch — Ladprao,3,2026-05-17T04:00:00Z,good
0,,none,0,12,12,1,7,99,SITE-DC-01,Data Centre — Wing A,2,2026-05-17T04:00:00Z,good
0,,none,0,12,12,3,3,99,SITE-DC-02,Data Centre — Wing B,2,2026-05-17T04:00:00Z,good
0,,none,0,24,24,0,15,99,SITE-HQ-01,Bangkok HQ — Floor 1,4,2026-05-17T04:00:00Z,good
0,,none,0,24,24,0,9,97,SITE-HQ-02,Bangkok HQ — Floor 2,4,2026-05-17T04:00:00Z,good
0,,none,0,24,24,2,10,96,SITE-HQ-03,Bangkok HQ — Floor 3,4,2026-05-17T04:00:00Z,good
0,,none,0,20,20,3,7,93,SITE-HQ-04,Bangkok HQ — Floor 4,4,2026-05-17T04:00:00Z,good
0,,none,0,8,8,0,5,90,SITE-WH-01,Warehouse — Lat Krabang,2,2026-05-17T04:00:00Z,good
0,,none,0,8,8,0,6,87,SITE-WH-02,Warehouse — Bang Na,2,2026-05-17T04:00:00Z,good
0,,none,1,15,16,1,9,89,SITE-BR-01,Branch — Sukhumvit,3,2026-05-17T05:00:00Z,good
0,,none,0,16,16,1,8,89,SITE-BR-02,Branch — Silom,3,2026-05-17T05:00:00Z,good
0,,none,0,12,12,3,6,91,SITE-BR-03,Branch — Chatuchak,3,2026-05-17T05:00:00Z,good
0,,none,0,12,12,1,3,90,SITE-BR-04,Branch — Ladprao,3,2026-05-17T05:00:00Z,good
0,,none,0,12,12,0,7,99,SITE-DC-01,Data Centre — Wing A,2,2026-05-17T05:00:00Z,good
0,,none,0,12,12,2,6,98,SITE-DC-02,Data Centre — Wing B,2,2026-05-17T05:00:00Z,good
0,,none,0,24,24,2,11,95,SITE-HQ-01,Bangkok HQ — Floor 1,4,2026-05-17T05:00:00Z,good
0,,none,0,24,24,0,9,94,SITE-HQ-02,Bangkok HQ — Floor 2,4,2026-05-17T05:00:00Z,good
0,,none,0,24,24,2,12,95,SITE-HQ-03,Bangkok HQ — Floor 3,4,2026-05-17T05:00:00Z,good
0,,none,0,20,20,2,8,90,SITE-HQ-04,Bangkok HQ — Floor 4,4,2026-05-17T05:00:00Z,good
0,,none,0,8,8,0,1,92,SITE-WH-01,Warehouse — Lat Krabang,2,2026-05-17T05:00:00Z,good
0,,none,0,8,8,1,7,85,SITE-WH-02,Warehouse — Bang Na,2,2026-05-17T05:00:00Z,good
0,,none,0,16,16,1,8,89,SITE-BR-01,Branch — Sukhumvit,3,2026-05-17T06:00:00Z,good
0,,none,0,16,16,1,10,85,SITE-BR-02,Branch — Silom,3,2026-05-17T06:00:00Z,good
